ts,phase,amf_cache_miss_pct,amf_cpu_pct,amf_ctx_sw,amf_ipc,amf_rss_mb,ausf_cache_miss_pct,ausf_cpu_pct,ausf_ctx_sw,ausf_ipc,ausf_rss_mb,nrf_cache_miss_pct,nrf_cpu_pct,nrf_ctx_sw,nrf_ipc,nrf_rss_mb,pcf_cache_miss_pct,pcf_cpu_pct,pcf_ctx_sw,pcf_ipc,pcf_rss_mb,scp_cache_miss_pct,scp_cpu_pct,scp_ctx_sw,scp_ipc,scp_rss_mb,smf_cache_miss_pct,smf_cpu_pct,smf_ctx_sw,smf_ipc,smf_rss_mb,udm_cache_miss_pct,udm_cpu_pct,udm_ctx_sw,udm_ipc,udm_rss_mb,upf_cache_miss_pct,upf_cpu_pct,upf_ctx_sw,upf_ipc,upf_rss_mb
1774924664.009,registration,50.44,0.0,0,0.302,62.4,8.06,0.0,0,1.597,28.6,26.85,0.0,0,0.971,28.7,65.77,0.0,0,0.62,34.1,28.75,0.0,0,0.575,63.1,28.86,0.0,0,0.576,64.5,57.12,0.0,0,0.293,32.0,66.32,0.0,0,1.443,34.8
1774924665.182,registration,50.44,0.0,0,0.302,62.4,18.26,0.0,0,0.663,28.6,25.9,0.0,0,0.634,28.7,65.77,0.0,0,0.62,34.1,23.9,0.85,0,0.884,63.1,58.9,0.0,0,0.383,64.5,57.12,0.0,0,0.293,32.0,66.32,0.0,0,1.443,34.8
1774924666.349,registration,50.44,0.0,0,0.302,62.4,18.26,0.0,0,0.663,28.6,25.9,0.0,0,0.634,28.7,65.77,0.0,0,0.62,34.1,23.9,0.0,0,0.884,63.1,58.9,0.0,0,0.383,64.5,57.12,0.0,0,0.293,32.0,66.32,0.0,0,1.443,34.8
1774924667.521,registration,50.44,0.0,0,0.302,62.4,18.26,0.0,0,0.663,28.6,29.64,0.0,0,0.458,28.7,68.78,0.0,0,0.609,34.1,34.54,0.0,0,0.47,63.1,58.9,0.0,0,0.383,64.5,57.12,0.0,0,0.293,32.0,66.32,0.0,0,1.443,34.8
1774924668.691,registration,50.44,0.0,0,0.302,62.4,18.26,0.0,0,0.663,28.6,38.98,0.0,0,0.736,28.7,68.78,0.0,0,0.609,34.1,59.79,0.0,0,0.59,63.1,58.9,0.0,0,0.383,64.5,57.12,0.0,0,0.293,32.0,66.32,0.0,0,1.443,34.8
1774924669.86,registration,50.44,0.0,0,0.302,62.4,18.26,0.0,0,0.663,28.6,28.39,0.0,0,0.752,28.7,68.78,0.0,0,0.609,34.1,34.86,0.0,0,0.778,63.1,58.9,0.0,0,0.383,64.5,57.12,0.0,0,0.293,32.0,66.32,0.0,0,1.443,34.8
1774924671.035,registration,50.44,0.0,0,0.302,62.4,18.26,0.0,0,0.663,28.6,28.85,0.0,0,0.903,28.7,68.78,0.0,0,0.609,34.1,25.1,0.0,0,0.6,63.1,48.36,0.0,0,0.531,64.5,57.12,0.0,0,0.293,32.0,26.12,0.0,0,0.606,34.8
1774924672.206,registration,50.44,0.0,0,0.302,62.4,18.26,0.0,0,0.663,28.6,28.85,0.0,0,0.903,28.7,68.78,0.0,0,0.609,34.1,25.1,0.0,0,0.6,63.1,48.36,0.0,0,0.531,64.5,57.12,0.0,0,0.293,32.0,26.12,0.0,0,0.606,34.8
1774924673.382,registration,44.05,0.0,0,0.242,62.4,18.26,0.0,0,0.663,28.6,26.02,0.0,0,0.827,28.7,68.78,0.0,0,0.609,34.1,32.41,0.0,0,0.913,63.1,48.36,0.0,0,0.531,64.5,60.54,0.0,0,0.591,32.0,26.12,0.0,0,0.606,34.8
1774924674.556,registration,44.05,0.0,0,0.242,62.4,18.26,0.0,0,0.663,28.6,26.02,0.0,0,0.827,28.7,68.78,0.0,0,0.609,34.1,32.41,0.0,0,0.913,63.1,48.36,0.0,0,0.531,64.5,60.54,0.0,0,0.591,32.0,26.12,0.0,0,0.606,34.8
1774924675.732,registration,44.05,0.0,0,0.242,62.4,27.97,0.0,0,0.662,28.6,25.99,0.0,0,0.868,28.7,68.78,0.0,0,0.609,34.1,26.41,0.0,0,0.954,63.1,64.07,0.0,0,0.581,64.5,60.54,0.0,0,0.591,32.0,26.12,0.0,0,0.606,34.8
1774924676.914,registration,44.05,0.0,0,0.242,62.4,27.97,0.0,0,0.662,28.6,33.5,0.85,0,0.746,28.7,59.96,0.0,0,0.601,34.1,30.25,0.0,0,0.38,63.1,64.07,0.0,0,0.581,64.5,60.54,0.0,0,0.591,32.0,26.12,0.0,0,0.606,34.8
1774924678.092,registration,44.05,0.0,0,0.242,62.4,27.97,0.0,0,0.662,28.6,38.7,0.0,0,0.725,28.7,59.96,0.0,0,0.601,34.1,54.74,0.0,0,0.589,63.1,64.07,0.0,0,0.581,64.5,60.54,0.0,0,0.591,32.0,26.12,0.0,0,0.606,34.8
1774924679.274,registration,44.05,0.0,0,0.242,62.4,27.97,0.0,0,0.662,28.6,28.38,0.0,0,0.769,28.7,59.96,0.0,0,0.601,34.1,35.35,0.0,0,0.815,63.1,64.07,0.0,0,0.581,64.5,60.54,0.0,0,0.591,32.0,26.12,0.0,0,0.606,34.8
1774924680.44,registration,44.05,0.0,0,0.242,62.4,27.97,0.0,0,0.662,28.6,28.38,0.0,0,0.769,28.7,59.96,0.0,0,0.601,34.1,35.35,0.0,0,0.815,63.1,64.07,0.0,0,0.581,64.5,60.54,0.0,0,0.591,32.0,26.12,0.0,0,0.606,34.8
1774924681.619,registration,44.05,0.0,0,0.242,62.4,27.97,0.0,0,0.662,28.6,28.1,0.0,0,0.862,28.7,59.96,0.0,0,0.601,34.1,24.98,0.0,0,0.629,63.1,64.07,0.0,0,0.581,64.5,60.54,0.0,0,0.591,32.0,26.12,0.0,0,0.606,34.8
1774924682.799,registration,7.36,0.0,0,1.156,62.4,6.58,0.85,0,1.259,28.6,21.16,0.0,0,0.821,28.7,15.89,0.0,0,1.15,34.1,6.61,5.08,0,1.56,63.4,27.53,0.0,0,0.596,64.5,5.98,0.0,0,1.484,32.0,36.99,0.0,0,0.655,34.8
1774924683.989,registration,5.87,5.04,0,1.206,62.6,6.58,0.0,0,1.259,28.6,21.16,0.0,0,0.821,28.7,3.06,3.36,0,1.577,34.1,3.23,7.57,0,1.48,63.6,6.57,2.52,0,1.097,64.5,3.29,2.52,0,1.692,32.2,11.72,0.0,0,0.856,34.8
1774924685.163,registration,5.87,0.0,0,1.206,62.6,47.38,0.0,0,0.658,28.6,27.16,0.0,0,0.724,28.7,3.06,0.0,0,1.577,34.1,28.98,0.0,0,0.651,63.7,69.43,0.0,0,0.529,64.5,3.29,0.0,0,1.692,32.2,11.72,0.0,0,0.856,34.8
1774924686.339,registration,9.89,6.8,0,1.391,63.0,6.43,0.85,0,1.373,28.9,27.16,0.0,0,0.724,28.7,5.09,3.4,0,1.352,34.4,4.66,7.65,0,1.428,63.9,6.34,4.25,0,1.14,64.7,5.01,3.4,0,1.587,32.2,11.39,0.85,0,1.024,35.1
1774924687.522,registration,9.89,0.0,0,1.391,63.0,6.43,0.0,0,1.373,28.9,27.94,0.0,0,0.756,28.7,53.41,0.0,0,0.645,34.4,31.74,0.0,0,0.968,63.9,6.34,0.0,0,1.14,64.7,5.01,0.0,0,1.587,32.2,11.39,0.0,0,1.024,35.1
1774924688.699,registration,9.89,0.0,0,1.391,63.0,6.43,0.0,0,1.373,28.9,40.54,0.0,0,0.427,28.7,53.41,0.0,0,0.645,34.4,58.0,0.0,0,0.408,64.1,6.34,0.0,0,1.14,64.7,5.01,0.0,0,1.587,32.2,11.39,0.0,0,1.024,35.1
1774924689.88,registration,9.89,0.0,0,1.391,63.0,6.43,0.0,0,1.373,28.9,31.68,0.0,0,0.817,28.7,53.41,0.0,0,0.645,34.4,51.73,0.0,0,0.739,64.1,6.34,0.0,0,1.14,64.7,5.01,0.0,0,1.587,32.2,11.39,0.0,0,1.024,35.1
1774924691.06,registration,9.89,0.0,0,1.391,63.0,6.43,0.0,0,1.373,28.9,30.99,0.0,0,0.751,28.7,53.41,0.0,0,0.645,34.4,24.78,0.0,0,0.943,64.1,6.34,0.0,0,1.14,64.7,5.01,0.0,0,1.587,32.2,65.14,0.0,0,1.121,35.1
1774924692.233,registration,9.89,0.0,0,1.391,63.0,6.43,0.0,0,1.373,28.9,30.99,0.0,0,0.751,28.7,53.41,0.0,0,0.645,34.4,24.78,0.0,0,0.943,64.1,6.34,0.0,0,1.14,64.7,5.01,0.0,0,1.587,32.2,65.14,0.0,0,1.121,35.1
1774924693.406,registration,50.4,0.0,0,0.617,63.0,6.43,0.0,0,1.373,28.9,26.43,0.0,0,0.775,28.7,53.41,0.0,0,0.645,34.4,30.87,0.0,0,0.648,64.1,28.23,0.0,0,0.587,64.7,57.53,0.0,0,0.563,32.2,41.91,0.0,0,1.036,35.1
1774924694.573,registration,50.4,0.0,0,0.617,63.0,6.43,0.0,0,1.373,28.9,26.43,0.0,0,0.775,28.7,53.41,0.0,0,0.645,34.4,30.87,0.0,0,0.648,64.1,28.23,0.0,0,0.587,64.7,57.53,0.0,0,0.563,32.2,40.5,0.0,0,0.559,35.1
1774924695.746,registration,50.4,0.0,0,0.617,63.0,32.48,0.0,0,0.707,28.9,22.42,0.0,0,0.874,28.7,53.41,0.0,0,0.645,34.4,24.42,0.0,0,0.652,64.1,56.31,0.0,0,0.601,64.7,57.53,0.0,0,0.563,32.2,40.5,0.0,0,0.559,35.1
1774924696.915,registration,50.4,0.0,0,0.617,63.0,32.48,0.0,0,0.707,28.9,27.9,0.0,0,0.781,28.7,65.74,0.0,0,0.602,34.4,34.42,0.86,0,0.835,64.1,56.31,0.0,0,0.601,64.7,57.53,0.0,0,0.563,32.2,40.5,0.0,0,0.559,35.1
1774924698.082,registration,50.4,0.0,0,0.617,63.0,32.48,0.0,0,0.707,28.9,39.41,0.0,0,0.776,28.7,65.74,0.0,0,0.602,34.4,61.76,0.0,0,0.595,64.1,56.31,0.0,0,0.601,64.7,57.53,0.0,0,0.563,32.2,40.5,0.0,0,0.559,35.1
1774924699.259,registration,50.4,0.0,0,0.617,63.0,32.48,0.0,0,0.707,28.9,40.12,0.0,0,0.862,28.7,65.74,0.0,0,0.602,34.4,34.02,0.0,0,0.879,64.1,56.31,0.0,0,0.601,64.7,57.53,0.0,0,0.563,32.2,40.5,0.0,0,0.559,35.1
1774924700.432,registration,50.4,0.0,0,0.617,63.0,32.48,0.0,0,0.707,28.9,40.12,0.0,0,0.862,28.7,65.74,0.0,0,0.602,34.4,34.02,0.0,0,0.879,64.1,56.31,0.0,0,0.601,64.7,57.53,0.0,0,0.563,32.2,40.5,0.0,0,0.559,35.1
1774924701.615,registration,50.4,0.0,0,0.617,63.0,32.48,0.0,0,0.707,28.9,27.62,0.0,0,0.876,28.7,65.74,0.0,0,0.602,34.4,24.97,0.0,0,0.926,64.1,56.31,0.0,0,0.601,64.7,57.53,0.0,0,0.563,32.2,40.5,0.0,0,0.559,35.1
1774924702.801,registration,47.84,0.0,0,0.628,63.0,32.48,0.0,0,0.707,28.9,29.83,0.0,0,0.827,28.7,65.74,0.0,0,0.602,34.4,28.23,0.0,0,0.638,64.1,56.31,0.0,0,0.601,64.7,60.4,0.0,0,0.586,32.2,40.5,0.0,0,0.559,35.1
1774924703.976,registration,47.84,0.0,0,0.628,63.0,32.48,0.0,0,0.707,28.9,29.83,0.0,0,0.827,28.7,65.74,0.0,0,0.602,34.4,28.23,0.0,0,0.638,64.1,45.67,0.0,0,0.286,64.7,60.4,0.0,0,0.586,32.2,28.16,0.0,0,0.646,35.1
1774924705.154,registration,47.84,0.0,0,0.628,63.0,32.59,0.0,0,0.704,28.9,24.61,0.0,0,0.582,28.7,65.74,0.0,0,0.602,34.4,26.86,0.0,0,0.943,64.1,61.22,0.0,0,0.61,64.7,60.4,0.0,0,0.586,32.2,28.16,0.0,0,0.646,35.1
1774924706.328,registration,47.84,0.0,0,0.628,63.0,32.59,0.0,0,0.704,28.9,24.61,0.0,0,0.582,28.7,65.74,0.0,0,0.602,34.4,26.86,0.85,0,0.943,64.1,61.22,0.0,0,0.61,64.7,60.4,0.0,0,0.586,32.2,28.16,0.0,0,0.646,35.1
1774924707.504,registration,47.84,0.0,0,0.628,63.0,32.59,0.0,0,0.704,28.9,27.58,0.0,0,0.519,28.7,56.18,0.0,0,0.354,34.4,32.28,0.0,0,0.827,64.1,61.22,0.0,0,0.61,64.7,60.4,0.0,0,0.586,32.2,28.16,0.0,0,0.646,35.1
1774924708.683,registration,47.84,0.0,0,0.628,63.0,32.59,0.0,0,0.704,28.9,39.61,0.85,0,0.732,28.7,56.18,0.0,0,0.354,34.4,59.02,0.0,0,0.3,64.1,61.22,0.0,0,0.61,64.7,60.4,0.0,0,0.586,32.2,28.16,0.0,0,0.646,35.1
1774924709.866,registration,47.84,0.0,0,0.628,63.0,32.59,0.0,0,0.704,28.9,38.81,0.0,0,0.834,28.7,56.18,0.0,0,0.354,34.4,35.01,0.0,0,0.861,64.1,61.22,0.0,0,0.61,64.7,60.4,0.0,0,0.586,32.2,28.16,0.0,0,0.646,35.1
1774924711.037,registration,47.84,0.0,0,0.628,63.0,32.59,0.0,0,0.704,28.9,32.94,0.0,0,0.868,28.7,56.18,0.0,0,0.354,34.4,26.25,0.0,0,0.972,64.1,61.22,0.0,0,0.61,64.7,60.4,0.0,0,0.586,32.2,28.16,0.0,0,0.646,35.1
1774924712.215,registration,47.84,0.0,0,0.628,63.0,32.59,0.0,0,0.704,28.9,32.94,0.0,0,0.868,28.7,56.18,0.0,0,0.354,34.4,26.25,0.0,0,0.972,64.1,61.22,0.0,0,0.61,64.7,60.4,0.0,0,0.586,32.2,28.16,0.0,0,0.646,35.1
1774924713.398,registration,36.19,5.07,0,0.878,63.3,17.88,2.54,0,0.925,28.9,35.02,0.0,0,0.778,28.7,56.18,3.38,0,0.354,34.4,27.65,13.52,0,0.895,64.4,61.22,5.07,0,0.61,65.0,45.78,8.45,0,0.589,32.6,28.16,0.0,0,0.646,35.1
1774924714.581,registration,4.75,0.0,0,1.067,63.3,5.12,0.0,0,1.451,28.9,35.02,0.0,0,0.778,28.7,4.09,0.0,0,1.504,34.4,5.1,0.0,0,1.683,64.4,5.87,0.0,0,1.125,65.0,8.7,0.0,0,1.703,32.6,12.51,0.0,0,1.046,35.1
1774924715.768,registration,6.04,6.74,0,1.209,63.5,6.15,0.84,0,1.398,28.9,23.42,0.0,0,0.734,28.7,9.2,2.53,0,1.44,34.4,5.86,11.79,0,1.603,64.7,7.01,3.37,0,1.232,65.2,5.58,6.74,0,1.667,32.7,13.25,0.84,0,0.982,35.4
1774924716.947,registration,6.04,0.0,0,1.209,63.5,6.15,0.0,0,1.398,28.9,31.67,0.0,0,0.439,28.7,65.5,0.0,0,0.604,34.4,36.27,0.0,0,0.95,64.7,7.01,0.0,0,1.232,65.2,5.58,0.0,0,1.667,32.7,13.25,0.0,0,0.982,35.4
1774924718.128,registration,6.04,0.0,0,1.209,63.5,6.15,0.0,0,1.398,28.9,39.66,0.0,0,0.743,28.7,65.5,0.0,0,0.604,34.4,64.55,0.0,0,0.575,64.7,7.01,0.0,0,1.232,65.2,5.58,0.0,0,1.667,32.7,13.25,0.0,0,0.982,35.4
1774924719.291,registration,6.04,0.0,0,1.209,63.5,6.15,0.0,0,1.398,28.9,37.81,0.0,0,0.772,28.7,65.5,0.0,0,0.604,34.4,34.13,0.0,0,0.66,64.7,7.01,0.0,0,1.232,65.2,5.58,0.0,0,1.667,32.7,13.25,0.0,0,0.982,35.4
1774924720.464,registration,6.04,0.0,0,1.209,63.5,6.15,0.0,0,1.398,28.9,37.81,0.0,0,0.772,28.7,65.5,0.0,0,0.604,34.4,34.13,0.0,0,0.66,64.7,7.01,0.0,0,1.232,65.2,5.58,0.0,0,1.667,32.7,13.25,0.0,0,0.982,35.4
1774924721.634,registration,6.04,0.0,0,1.209,63.5,6.15,0.0,0,1.398,28.9,25.45,0.0,0,0.822,28.7,65.5,0.0,0,0.604,34.4,26.66,0.0,0,0.757,64.7,7.01,0.0,0,1.232,65.2,5.58,0.0,0,1.667,32.7,55.62,0.0,0,1.386,35.5
1774924722.809,registration,39.54,0.0,0,0.661,63.5,6.15,0.0,0,1.398,28.9,26.62,0.0,0,0.855,28.7,65.5,0.0,0,0.604,34.4,25.17,0.85,0,0.858,64.7,7.01,0.0,0,1.232,65.2,52.84,0.0,0,0.633,32.7,55.62,0.0,0,1.386,35.5
1774924723.988,registration,39.54,0.0,0,0.661,63.5,6.15,0.0,0,1.398,28.9,26.62,0.0,0,0.855,28.7,65.5,0.0,0,0.604,34.4,25.17,0.0,0,0.858,64.7,7.01,0.0,0,1.232,65.2,52.84,0.0,0,0.633,32.7,69.56,0.0,0,1.511,35.5
1774924725.169,registration,39.54,0.0,0,0.661,63.5,31.6,0.0,0,0.681,28.9,25.52,0.0,0,0.646,28.7,65.5,0.0,0,0.604,34.4,23.25,0.0,0,0.798,64.7,62.36,0.0,0,0.461,65.2,52.84,0.0,0,0.633,32.7,69.56,0.0,0,1.511,35.5
1774924726.359,registration,39.54,0.0,0,0.661,63.5,31.6,0.0,0,0.681,28.9,25.52,0.0,0,0.646,28.7,65.5,0.0,0,0.604,34.4,23.25,0.0,0,0.798,64.7,50.23,0.0,0,0.236,65.2,52.84,0.0,0,0.633,32.7,28.68,0.0,0,0.652,35.5
1774924727.538,registration,39.54,0.0,0,0.661,63.5,31.6,0.0,0,0.681,28.9,40.07,0.0,0,0.771,28.7,61.08,0.0,0,0.603,34.4,32.39,0.0,0,0.566,64.7,50.23,0.0,0,0.236,65.2,52.84,0.0,0,0.633,32.7,28.68,0.0,0,0.652,35.5
1774924728.709,registration,39.54,0.0,0,0.661,63.5,31.6,0.0,0,0.681,28.9,38.06,0.85,0,0.752,28.7,61.08,0.0,0,0.603,34.4,59.51,0.0,0,0.336,64.7,50.23,0.0,0,0.236,65.2,52.84,0.0,0,0.633,32.7,28.68,0.0,0,0.652,35.5
1774924729.879,registration,39.54,0.0,0,0.661,63.5,31.6,0.0,0,0.681,28.9,30.96,0.0,0,0.886,28.7,61.08,0.0,0,0.603,34.4,29.79,0.0,0,0.864,64.7,50.23,0.0,0,0.236,65.2,52.84,0.0,0,0.633,32.7,28.68,0.0,0,0.652,35.5
1774924731.051,registration,39.54,0.0,0,0.661,63.5,31.6,0.0,0,0.681,28.9,30.44,0.0,0,0.902,28.7,61.08,0.0,0,0.603,34.4,25.68,0.0,0,1.048,64.7,50.23,0.0,0,0.236,65.2,52.84,0.0,0,0.633,32.7,28.68,0.0,0,0.652,35.5
1774924732.223,registration,39.54,0.0,0,0.661,63.5,31.6,0.0,0,0.681,28.9,30.44,0.0,0,0.902,28.7,61.08,0.0,0,0.603,34.4,25.68,0.85,0,1.048,64.7,50.23,0.0,0,0.236,65.2,52.84,0.0,0,0.633,32.7,28.68,0.0,0,0.652,35.5
1774924733.397,registration,53.39,0.0,0,0.611,63.5,31.6,0.0,0,0.681,28.9,47.17,0.0,0,0.491,28.7,61.08,0.0,0,0.603,34.4,36.33,0.0,0,0.532,64.7,50.23,0.0,0,0.236,65.2,54.29,0.0,0,0.366,32.7,28.68,0.0,0,0.652,35.5
1774924734.572,registration,53.39,0.0,0,0.611,63.5,31.6,0.0,0,0.681,28.9,47.17,0.0,0,0.491,28.7,61.08,0.0,0,0.603,34.4,36.33,0.0,0,0.532,64.7,50.23,0.0,0,0.236,65.2,54.29,0.0,0,0.366,32.7,28.68,0.0,0,0.652,35.5
1774924735.732,registration,53.39,0.0,0,0.611,63.5,51.67,0.0,0,0.605,28.9,27.77,0.0,0,0.748,28.7,61.08,0.0,0,0.603,34.4,27.16,0.0,0,0.82,64.7,67.56,0.0,0,0.573,65.2,54.29,0.0,0,0.366,32.7,28.68,0.0,0,0.652,35.5
1774924736.902,registration,53.39,0.0,0,0.611,63.5,51.67,0.0,0,0.605,28.9,26.54,0.0,0,0.867,28.7,62.78,0.0,0,0.618,34.4,32.81,0.0,0,0.83,64.7,51.68,0.0,0,0.305,65.2,54.29,0.0,0,0.366,32.7,27.88,0.0,0,0.657,35.5
1774924738.072,registration,53.39,0.0,0,0.611,63.5,51.67,0.0,0,0.605,28.9,40.67,0.0,0,0.842,28.7,62.78,0.0,0,0.618,34.4,64.49,0.0,0,0.587,64.7,51.68,0.0,0,0.305,65.2,54.29,0.0,0,0.366,32.7,27.88,0.0,0,0.657,35.5
1774924739.252,registration,53.39,0.0,0,0.611,63.5,51.67,0.0,0,0.605,28.9,29.51,0.0,0,0.458,28.7,62.78,0.0,0,0.618,34.4,34.38,0.0,0,0.771,64.7,51.68,0.0,0,0.305,65.2,54.29,0.0,0,0.366,32.7,27.88,0.0,0,0.657,35.5
1774924740.424,registration,53.39,0.0,0,0.611,63.5,51.67,0.0,0,0.605,28.9,29.51,0.0,0,0.458,28.7,62.78,0.0,0,0.618,34.4,34.38,0.0,0,0.771,64.7,51.68,0.0,0,0.305,65.2,54.29,0.0,0,0.366,32.7,27.88,0.0,0,0.657,35.5
1774924741.602,registration,53.39,0.0,0,0.611,63.5,51.67,0.0,0,0.605,28.9,19.54,0.0,0,0.954,28.7,62.78,0.0,0,0.618,34.4,26.26,0.0,0,0.976,64.7,51.68,0.0,0,0.305,65.2,54.29,0.0,0,0.366,32.7,27.88,0.0,0,0.657,35.5
1774924742.779,registration,53.39,0.0,0,0.611,63.5,51.67,0.0,0,0.605,28.9,19.54,0.0,0,0.954,28.7,62.78,0.0,0,0.618,34.4,26.26,0.85,0,0.976,64.7,51.68,0.0,0,0.305,65.2,54.29,0.0,0,0.366,32.7,27.88,0.0,0,0.657,35.5
1774924743.952,registration,6.79,5.12,0,1.208,63.5,7.12,0.85,0,1.484,28.9,25.4,0.0,0,0.6,28.7,8.15,1.71,0,1.181,34.7,6.06,11.08,0,1.446,65.2,9.75,2.56,0,1.045,65.5,8.06,4.26,0,1.799,33.0,24.23,0.0,0,1.033,35.5
1774924745.128,registration,6.79,0.0,0,1.208,63.5,32.04,0.0,0,0.525,28.9,24.5,0.0,0,0.922,28.7,8.15,0.0,0,1.181,34.7,25.3,0.0,0,0.696,65.2,56.61,0.0,0,0.331,65.5,8.06,0.0,0,1.799,33.0,24.23,0.0,0,1.033,35.5
1774924746.308,registration,5.14,8.47,0,1.418,64.0,5.22,3.39,0,0.934,29.1,24.5,0.0,0,0.922,28.7,7.11,4.24,0,1.409,34.7,4.01,14.41,0,1.53,65.5,4.93,4.24,0,1.144,65.7,4.93,8.47,0,1.86,33.2,14.35,0.85,0,1.134,35.7
1774924747.483,registration,5.14,0.0,0,1.418,64.0,5.22,0.0,0,0.934,29.1,29.15,0.0,0,0.5,28.7,64.49,0.0,0,0.347,34.7,34.73,0.0,0,0.62,65.5,4.93,0.0,0,1.144,65.7,4.93,0.0,0,1.86,33.2,14.35,0.0,0,1.134,35.7
1774924748.654,registration,5.14,0.0,0,1.418,64.0,5.22,0.0,0,0.934,29.1,37.62,0.0,0,0.76,28.7,64.49,0.0,0,0.347,34.7,59.48,0.0,0,0.584,65.5,28.72,0.0,0,0.591,65.7,4.93,0.0,0,1.86,33.2,43.49,0.0,0,0.603,35.7
1774924749.815,registration,5.14,0.0,0,1.418,64.0,5.22,0.0,0,0.934,29.1,26.58,0.0,0,0.458,28.7,64.49,0.0,0,0.347,34.7,32.63,0.0,0,0.634,65.5,28.72,0.0,0,0.591,65.7,4.93,0.0,0,1.86,33.2,43.49,0.0,0,0.603,35.7
1774924750.992,registration,5.14,0.0,0,1.418,64.0,5.22,0.0,0,0.934,29.1,26.56,0.0,0,0.705,28.7,64.49,0.0,0,0.347,34.7,24.76,0.0,0,0.653,65.5,28.72,0.0,0,0.591,65.7,4.93,0.0,0,1.86,33.2,78.12,0.0,0,1.043,35.7
1774924752.176,registration,5.14,0.0,0,1.418,64.0,5.22,0.0,0,0.934,29.1,26.56,0.0,0,0.705,28.7,64.49,0.0,0,0.347,34.7,24.76,0.0,0,0.653,65.5,28.72,0.0,0,0.591,65.7,4.93,0.0,0,1.86,33.2,78.12,0.0,0,1.043,35.7
1774924753.347,registration,36.96,0.0,0,0.646,64.0,5.22,0.0,0,0.934,29.1,24.36,0.0,0,0.508,28.7,64.49,0.0,0,0.347,34.7,26.75,0.0,0,0.618,65.5,28.72,0.0,0,0.591,65.7,64.42,0.0,0,0.364,33.2,78.12,0.0,0,1.043,35.8
1774924754.525,registration,36.96,0.0,0,0.646,64.0,5.22,0.0,0,0.934,29.1,24.36,0.0,0,0.508,28.7,64.49,0.0,0,0.347,34.7,26.75,0.0,0,0.618,65.5,28.72,0.0,0,0.591,65.7,64.42,0.0,0,0.364,33.2,61.5,0.0,0,1.369,35.8
1774924755.701,registration,36.96,0.0,0,0.646,64.0,18.2,0.0,0,0.362,29.1,24.63,0.0,0,0.978,28.7,64.49,0.0,0,0.347,34.7,28.22,0.0,0,0.981,65.5,57.93,0.0,0,0.566,65.7,64.42,0.0,0,0.364,33.2,61.5,0.0,0,1.369,35.8
1774924756.878,registration,36.96,0.0,0,0.646,64.0,18.2,0.0,0,0.362,29.1,27.29,0.0,0,0.886,28.7,54.85,0.0,0,0.618,34.7,33.12,0.0,0,0.847,65.5,57.93,0.0,0,0.566,65.7,64.42,0.0,0,0.364,33.2,61.5,0.0,0,1.369,35.8
1774924758.044,registration,36.96,0.0,0,0.646,64.0,18.2,0.0,0,0.362,29.1,40.5,0.0,0,0.726,28.7,54.85,0.0,0,0.618,34.7,67.24,0.0,0,0.593,65.5,57.93,0.0,0,0.566,65.7,64.42,0.0,0,0.364,33.2,61.5,0.0,0,1.369,35.8
1774924759.219,registration,36.96,0.0,0,0.646,64.0,18.2,0.0,0,0.362,29.1,28.76,0.0,0,0.811,28.7,54.85,0.0,0,0.618,34.7,36.56,0.0,0,0.848,65.5,37.84,0.0,0,0.341,65.7,64.42,0.0,0,0.364,33.2,26.81,0.0,0,0.709,35.8
1774924760.389,registration,36.96,0.0,0,0.646,64.0,18.2,0.0,0,0.362,29.1,28.76,0.0,0,0.811,28.7,54.85,0.0,0,0.618,34.7,36.56,0.0,0,0.848,65.5,37.84,0.0,0,0.341,65.7,64.42,0.0,0,0.364,33.2,26.81,0.0,0,0.709,35.8
1774924761.564,registration,36.96,0.0,0,0.646,64.0,18.2,0.0,0,0.362,29.1,26.4,0.0,0,0.985,28.7,54.85,0.0,0,0.618,34.7,27.41,0.0,0,0.765,65.5,37.84,0.0,0,0.341,65.7,64.42,0.0,0,0.364,33.2,26.81,0.0,0,0.709,35.8
1774924762.726,registration,36.96,0.0,0,0.646,64.0,18.2,0.0,0,0.362,29.1,26.4,0.0,0,0.985,28.7,54.85,0.0,0,0.618,34.7,27.41,0.86,0,0.765,65.5,37.84,0.0,0,0.341,65.7,64.42,0.0,0,0.364,33.2,26.81,0.0,0,0.709,35.8
1774924763.902,registration,47.47,0.0,0,0.642,64.0,18.2,0.0,0,0.362,29.1,21.86,0.0,0,0.644,28.7,54.85,0.0,0,0.618,34.7,30.57,0.0,0,0.927,65.5,37.84,0.0,0,0.341,65.7,61.7,0.0,0,0.621,33.2,26.81,0.0,0,0.709,35.8
1774924765.077,registration,47.47,0.0,0,0.642,64.0,19.97,0.0,0,0.356,29.1,29.06,0.0,0,1.037,28.7,54.85,0.0,0,0.618,34.7,25.75,0.0,0,0.984,65.5,56.79,0.0,0,0.555,65.7,61.7,0.0,0,0.621,33.2,26.81,0.0,0,0.709,35.8
1774924766.266,registration,47.47,0.0,0,0.642,64.0,19.97,0.0,0,0.356,29.1,29.06,0.0,0,1.037,28.7,54.85,0.0,0,0.618,34.7,25.75,0.0,0,0.984,65.5,56.79,0.0,0,0.555,65.7,61.7,0.0,0,0.621,33.2,26.81,0.0,0,0.709,35.8
