ts,phase,amf_cpu_pct,amf_ctx_sw,amf_rss_mb,ausf_aex_rate,ausf_cache_miss_pct,ausf_cpu_pct,ausf_ctx_sw,ausf_eenter_rate,ausf_eexit_rate,ausf_ipc,ausf_rss_mb,nrf_aex_rate,nrf_cache_miss_pct,nrf_cpu_pct,nrf_ctx_sw,nrf_eenter_rate,nrf_eexit_rate,nrf_ipc,nrf_rss_mb,pcf_aex_rate,pcf_cache_miss_pct,pcf_cpu_pct,pcf_ctx_sw,pcf_eenter_rate,pcf_eexit_rate,pcf_ipc,pcf_rss_mb,scp_aex_rate,scp_cache_miss_pct,scp_cpu_pct,scp_ctx_sw,scp_eenter_rate,scp_eexit_rate,scp_ipc,scp_rss_mb,smf_aex_rate,smf_cache_miss_pct,smf_cpu_pct,smf_ctx_sw,smf_eenter_rate,smf_eexit_rate,smf_ipc,smf_rss_mb,udm_aex_rate,udm_cache_miss_pct,udm_cpu_pct,udm_ctx_sw,udm_eenter_rate,udm_eexit_rate,udm_ipc,udm_rss_mb,upf_cpu_pct,upf_ctx_sw,upf_rss_mb
1774902949.497,,0.0,0,303.3,,,0.0,0,,,,5.9,,,0.0,0,,,,6.0,,,0.0,0,,,,6.0,,,0.0,0,,,,6.1,,,0.0,0,,,,6.0,,,0.0,0,,,,5.8,0.0,0,63.8
1774902951.328,registration,1.08,0,315.3,0,,0.0,0,0,0,,5.9,27,59.3,1.64,0,46,46,0.375,6.0,0,,3.28,0,0,0,,6.0,54,51.98,18.02,0,90,90,0.38,6.1,18,56.99,4.91,0,31,31,0.282,6.0,0,,0.0,0,0,0,,5.8,0.55,0,63.8
1774902953.181,registration,4.31,0,315.3,1938,6.57,10.26,0,3406,3406,0.552,5.9,33,33.62,0.54,0,55,55,0.809,6.0,1767,8.0,15.66,0,3063,3063,0.544,6.0,16870,5.58,54.52,0,28076,28075,0.572,6.1,3702,9.42,21.05,0,6570,6570,0.412,6.0,4009,5.38,29.69,0,6770,6770,0.528,5.8,0.54,0,64.0
1774902955.035,registration,2.17,0,315.4,237,15.0,1.62,0,405,405,0.469,5.9,0,33.62,0.0,0,0,0,0.809,6.0,356,17.0,3.24,0,606,606,0.522,6.0,3195,6.13,20.49,0,5386,5386,0.474,6.1,579,12.88,6.47,0,967,967,0.441,6.0,787,8.78,8.09,0,1290,1290,0.524,5.8,0.0,0,64.0
1774902956.877,registration,0.0,0,315.4,0,15.0,0.0,0,0,0,0.469,5.9,0,33.62,0.0,0,0,0,0.809,6.0,0,17.0,0.0,0,0,0,0.522,6.0,0,6.13,0.0,0,0,0,0.474,6.1,0,12.88,0.0,0,0,0,0.441,6.0,0,8.78,0.0,0,0,0,0.524,5.8,0.0,0,64.0
1774902958.724,registration,0.0,0,315.4,0,15.0,0.0,0,0,0,0.469,5.9,0,33.62,0.0,0,0,0,0.809,6.0,0,17.0,0.0,0,0,0,0.522,6.0,0,6.13,0.0,0,0,0,0.474,6.1,0,12.88,0.0,0,0,0,0.441,6.0,0,8.78,0.0,0,0,0,0.524,5.8,0.0,0,64.0
1774902960.565,registration,0.0,0,315.4,0,15.0,0.0,0,0,0,0.469,5.9,26,54.24,0.0,0,46,46,0.374,6.0,0,17.0,0.0,0,0,0,0.522,6.0,55,50.96,0.54,0,90,90,0.383,6.1,18,62.89,0.0,0,31,31,0.353,6.0,0,8.78,0.0,0,0,0,0.524,5.8,0.0,0,64.0
1774902962.43,registration,0.0,0,315.4,0,46.23,0.54,0,0,0,0.278,5.9,0,24.03,1.07,0,0,0,0.391,6.0,0,56.11,0.54,0,0,0,0.358,6.0,0,19.58,2.14,0,0,0,0.43,6.1,0,62.89,0.0,0,0,0,0.353,6.0,0,56.08,0.0,0,0,0,0.336,5.8,0.0,0,64.0
1774902964.284,registration,0.0,0,315.4,0,46.23,0.0,0,0,0,0.278,5.9,0,24.03,0.0,0,0,0,0.391,6.0,0,56.11,0.0,0,0,0,0.358,6.0,0,19.58,0.0,0,0,0,0.43,6.1,0,49.61,0.0,0,0,0,0.259,6.0,0,56.08,0.0,0,0,0,0.336,5.8,0.0,0,64.0
1774902966.139,registration,0.0,0,315.4,0,46.23,0.0,0,0,0,0.278,5.9,0,24.03,0.0,0,0,0,0.391,6.0,0,56.11,0.0,0,0,0,0.358,6.0,0,41.03,0.54,0,0,0,1.016,6.1,0,49.61,0.0,0,0,0,0.259,6.0,0,56.08,0.0,0,0,0,0.336,5.8,0.0,0,64.0
1774902967.987,registration,0.0,0,315.4,0,46.23,0.0,0,0,0,0.278,5.9,0,24.03,0.0,0,0,0,0.391,6.0,0,56.11,0.0,0,0,0,0.358,6.0,0,41.03,0.0,0,0,0,1.016,6.1,0,49.61,0.0,0,0,0,0.259,6.0,0,56.08,0.0,0,0,0,0.336,5.8,0.0,0,64.0
1774902969.819,registration,0.0,0,315.4,0,46.23,0.0,0,0,0,0.278,5.9,26,24.03,0.0,0,46,46,0.391,6.0,0,56.11,0.0,0,0,0,0.358,6.0,56,41.03,0.55,0,90,90,1.016,6.1,18,49.61,0.0,0,31,31,0.259,6.0,0,56.08,0.0,0,0,0,0.336,5.8,0.0,0,64.0
1774902971.674,registration,0.0,0,315.4,0,52.58,0.0,0,0,0,0.299,5.9,0,26.04,0.54,0,0,0,0.381,6.0,0,53.73,0.0,0,0,0,0.358,6.0,0,17.81,2.16,0,0,0,0.435,6.1,0,63.13,0.0,0,0,0,0.306,6.0,0,49.08,0.0,0,0,0,0.365,5.8,0.0,0,64.0
1774902973.523,registration,0.0,0,315.4,0,52.58,0.0,0,0,0,0.299,5.9,0,26.04,0.0,0,0,0,0.381,6.0,0,53.73,0.0,0,0,0,0.358,6.0,0,17.81,0.0,0,0,0,0.435,6.1,0,63.13,0.0,0,0,0,0.306,6.0,0,49.08,0.0,0,0,0,0.365,5.8,0.0,0,64.0
1774902975.379,registration,0.0,0,315.4,0,52.58,0.0,0,0,0,0.299,5.9,0,26.04,0.0,0,0,0,0.381,6.0,0,53.73,0.0,0,0,0,0.358,6.0,0,17.81,0.0,0,0,0,0.435,6.1,7,47.6,0.0,0,15,15,0.319,6.0,0,49.08,0.0,0,0,0,0.365,5.8,0.0,0,64.0
1774902977.227,registration,0.0,0,315.4,0,52.58,0.0,0,0,0,0.299,5.9,0,26.04,0.0,0,0,0,0.381,6.0,0,53.73,0.0,0,0,0,0.358,6.0,49,39.1,0.54,0,61,61,0.973,6.1,0,47.6,0.0,0,0,0,0.319,6.0,0,49.08,0.0,0,0,0,0.365,5.8,0.0,0,64.0
1774902979.075,registration,0.0,0,315.4,0,52.58,0.0,0,0,0,0.299,5.9,0,26.04,0.0,0,0,0,0.381,6.0,0,53.73,0.0,0,0,0,0.358,6.0,0,39.1,0.0,0,0,0,0.973,6.1,0,47.6,0.0,0,0,0,0.319,6.0,0,49.08,0.0,0,0,0,0.365,5.8,0.0,0,64.0
1774902980.93,registration,0.0,0,315.4,0,52.58,0.0,0,0,0,0.299,5.9,26,56.01,1.62,0,46,46,0.367,6.0,0,53.73,0.0,0,0,0,0.358,6.0,52,52.32,1.62,0,90,90,0.384,6.1,18,54.35,0.54,0,31,31,0.328,6.0,0,49.08,0.0,0,0,0,0.365,5.8,0.0,0,64.0
1774902982.771,registration,2.16,0,315.4,0,8.05,7.61,0,0,0,0.474,5.9,0,40.0,0.0,0,0,0,0.355,6.0,1078,4.13,13.04,0,1853,1853,0.559,6.0,5008,3.52,35.31,0,8487,8487,0.466,6.1,2123,5.51,17.38,0,3698,3698,0.431,6.0,981,2.87,20.1,0,1630,1630,0.543,5.8,0.54,0,64.1
1774902984.608,registration,2.16,0,315.4,568,9.63,5.44,0,981,981,0.5,5.9,17,51.93,0.0,0,29,29,0.771,6.0,981,6.97,8.71,0,1670,1670,0.536,6.0,8320,4.21,25.58,0,14394,14394,0.451,6.1,1749,8.11,12.52,0,2963,2963,0.44,6.0,1925,4.38,14.7,0,3186,3186,0.535,5.8,1.08,0,64.2
1774902986.469,registration,0.0,0,315.4,0,9.63,0.0,0,0,0,0.5,5.9,0,51.93,0.0,0,0,0,0.771,6.0,0,6.97,0.0,0,0,0,0.536,6.0,0,4.21,0.0,0,0,0,0.451,6.1,0,48.78,0.0,0,0,0,0.269,6.0,0,4.38,0.0,0,0,0,0.535,5.8,0.0,0,64.2
1774902988.323,registration,0.0,0,315.4,0,9.63,0.0,0,0,0,0.5,5.9,0,51.93,0.0,0,0,0,0.771,6.0,0,6.97,0.0,0,0,0,0.536,6.0,0,40.4,1.08,0,0,0,0.956,6.1,0,48.78,0.0,0,0,0,0.269,6.0,0,4.38,0.0,0,0,0,0.535,5.8,0.0,0,64.2
1774902990.174,registration,0.0,0,315.4,0,9.63,0.0,0,0,0,0.5,5.9,29,51.93,0.0,0,46,46,0.771,6.0,0,6.97,0.0,0,0,0,0.536,6.0,54,40.4,0.0,0,90,90,0.956,6.1,18,48.78,0.0,0,31,31,0.269,6.0,0,4.38,0.0,0,0,0,0.535,5.8,0.0,0,64.2
1774902992.024,registration,0.0,0,315.4,0,51.47,0.0,0,0,0,0.352,5.9,0,23.14,1.08,0,0,0,0.392,6.0,0,56.52,0.0,0,0,0,0.35,6.0,0,21.46,2.7,0,0,0,0.427,6.1,0,56.97,0.0,0,0,0,0.345,6.0,0,54.12,0.54,0,0,0,0.343,5.8,0.0,0,64.2
1774902993.861,registration,0.0,0,315.4,0,51.47,0.0,0,0,0,0.352,5.9,0,23.14,0.0,0,0,0,0.392,6.0,0,56.52,0.0,0,0,0,0.35,6.0,0,21.46,0.0,0,0,0,0.427,6.1,0,56.97,0.0,0,0,0,0.345,6.0,0,54.12,0.0,0,0,0,0.343,5.8,0.0,0,64.2
1774902995.722,registration,0.0,0,315.4,0,51.47,0.0,0,0,0,0.352,5.9,0,23.14,0.0,0,0,0,0.392,6.0,0,56.52,0.0,0,0,0,0.35,6.0,0,21.46,0.0,0,0,0,0.427,6.1,8,56.97,0.0,0,15,15,0.345,6.0,0,54.12,0.0,0,0,0,0.343,5.8,0.0,0,64.2
1774902997.575,registration,0.0,0,315.4,0,51.47,0.0,0,0,0,0.352,5.9,0,23.14,0.0,0,0,0,0.392,6.0,0,56.52,0.0,0,0,0,0.35,6.0,0,21.46,0.0,0,0,0,0.427,6.1,8,48.86,0.0,0,15,15,0.337,6.0,0,54.12,0.0,0,0,0,0.343,5.8,0.0,0,64.2
1774902999.428,registration,0.0,0,315.4,0,51.47,0.0,0,0,0,0.352,5.9,0,23.14,0.0,0,0,0,0.392,6.0,0,56.52,0.0,0,0,0,0.35,6.0,34,37.81,0.0,0,61,61,1.02,6.1,0,48.86,0.0,0,0,0,0.337,6.0,0,54.12,0.0,0,0,0,0.343,5.8,0.0,0,64.2
1774903001.289,registration,0.0,0,315.4,0,51.47,0.0,0,0,0,0.352,5.9,26,59.95,1.61,0,46,46,0.376,6.0,0,56.52,0.54,0,0,0,0.35,6.0,54,51.28,3.22,0,90,90,0.386,6.1,18,55.39,0.54,0,31,31,0.348,6.0,0,54.12,0.54,0,0,0,0.343,5.8,0.0,0,64.2
1774903003.131,registration,0.0,0,315.4,0,52.31,0.0,0,0,0,0.355,5.9,0,22.94,0.0,0,0,0,0.393,6.0,0,57.74,0.0,0,0,0,0.357,6.0,0,21.9,0.0,0,0,0,0.429,6.1,0,55.39,0.0,0,0,0,0.348,6.0,0,49.84,0.0,0,0,0,0.337,5.8,0.0,0,64.2
1774903004.958,registration,0.0,0,315.4,0,52.31,0.0,0,0,0,0.355,5.9,0,22.94,0.0,0,0,0,0.393,6.0,0,57.74,0.0,0,0,0,0.357,6.0,0,21.9,0.0,0,0,0,0.429,6.1,0,55.39,0.0,0,0,0,0.348,6.0,0,49.84,0.0,0,0,0,0.337,5.8,0.0,0,64.2
1774903006.806,registration,0.0,0,315.4,0,52.31,0.0,0,0,0,0.355,5.9,0,22.94,0.0,0,0,0,0.393,6.0,0,57.74,0.0,0,0,0,0.357,6.0,0,21.9,0.0,0,0,0,0.429,6.1,0,55.39,0.0,0,0,0,0.348,6.0,0,49.84,0.0,0,0,0,0.337,5.8,0.54,0,64.2
1774903008.649,registration,0.0,0,315.4,0,52.31,0.0,0,0,0,0.355,5.9,0,22.94,0.0,0,0,0,0.393,6.0,0,57.74,0.0,0,0,0,0.357,6.0,0,21.9,0.0,0,0,0,0.429,6.1,0,46.1,0.0,0,0,0,0.26,6.0,0,49.84,0.0,0,0,0,0.337,5.8,0.0,0,64.2
1774903010.928,registration,0.0,0,315.4,0,52.31,0.44,0,0,0,0.355,5.9,27,56.26,0.0,0,46,46,0.374,6.0,0,57.74,0.0,0,0,0,0.357,6.0,54,42.48,2.19,0,90,90,0.395,6.1,18,48.01,0.44,0,31,31,0.305,6.0,0,49.84,0.0,0,0,0,0.337,5.8,0.0,0,64.2
1774903012.786,registration,2.67,0,315.4,0,2.49,4.84,0,0,0,0.445,5.9,0,38.66,0.0,0,0,0,0.362,6.0,815,4.73,8.61,0,1409,1409,0.556,6.0,4333,2.87,26.37,0,7507,7507,0.463,6.1,1235,5.76,11.84,0,2063,2063,0.449,6.0,988,2.06,14.53,0,1661,1661,0.541,5.8,0.0,0,64.3
1774903014.628,registration,2.17,0,315.4,938,6.9,6.51,0,1628,1628,0.486,5.9,52,25.66,1.09,0,89,89,0.907,6.0,1580,7.39,9.77,0,2718,2718,0.44,6.0,11859,4.59,33.11,0,20714,20714,0.452,6.1,2958,8.95,17.37,0,5049,5049,0.417,6.0,3054,5.61,20.08,0,5092,5092,0.527,5.8,0.54,0,64.4
1774903016.516,registration,8.58,0,315.5,3798,8.53,24.9,0,5290,5290,0.397,5.9,0,25.66,0.0,0,0,0,0.907,6.0,809,11.94,7.42,0,1320,1320,0.378,6.0,23237,5.08,81.07,0,41061,41061,0.393,6.1,1502,9.15,24.37,0,2552,2552,0.405,6.0,12441,5.17,55.63,0,22532,22532,0.371,5.8,1.6,0,64.4
1774903018.358,registration,6.98,0,315.5,0,5.55,31.48,0,0,0,0.352,5.9,0,25.66,0.0,0,0,0,0.907,6.0,1619,6.07,16.83,0,2630,2630,0.396,6.0,15310,4.77,95.53,0,27583,27583,0.387,6.1,11128,6.92,67.85,0,21195,21195,0.374,6.0,3370,4.88,61.88,0,5435,5435,0.356,5.8,1.62,0,64.4
1774903020.223,registration,0.0,0,315.5,0,5.55,0.0,0,0,0,0.352,5.9,27,25.66,0.0,0,46,46,0.907,6.0,0,5.75,0.0,0,0,0,0.351,6.0,88,3.81,0.0,0,153,153,0.397,6.1,18,6.52,0.0,0,31,31,0.343,6.0,0,3.47,0.0,0,0,0,0.402,5.8,0.0,0,64.4
1774903022.086,registration,0.0,0,315.5,0,55.28,0.0,0,0,0,0.354,5.9,0,22.18,0.54,0,0,0,0.394,6.0,0,56.62,0.0,0,0,0,0.359,6.0,0,18.62,2.68,0,0,0,0.432,6.1,0,58.52,0.0,0,0,0,0.327,6.0,0,53.27,0.0,0,0,0,0.323,5.8,0.54,0,64.4
1774903023.927,registration,0.0,0,315.5,0,55.28,0.0,0,0,0,0.354,5.9,0,22.18,0.0,0,0,0,0.394,6.0,0,56.62,0.0,0,0,0,0.359,6.0,0,18.62,0.0,0,0,0,0.432,6.1,0,58.52,0.0,0,0,0,0.327,6.0,0,53.27,0.0,0,0,0,0.323,5.8,0.54,0,64.4
1774903025.787,registration,0.0,0,315.5,0,55.28,0.0,0,0,0,0.354,5.9,0,22.18,0.0,0,0,0,0.394,6.0,0,56.62,0.0,0,0,0,0.359,6.0,0,18.62,0.0,0,0,0,0.432,6.1,0,58.52,0.0,0,0,0,0.327,6.0,0,53.27,0.0,0,0,0,0.323,5.8,0.54,0,64.4
1774903027.631,registration,0.0,0,315.5,0,55.28,0.0,0,0,0,0.354,5.9,0,22.18,0.0,0,0,0,0.394,6.0,0,56.62,0.0,0,0,0,0.359,6.0,0,18.62,0.0,0,0,0,0.432,6.1,0,58.52,0.0,0,0,0,0.327,6.0,0,53.27,0.0,0,0,0,0.323,5.8,0.0,0,64.4
1774903029.475,registration,0.0,0,315.5,0,55.28,0.0,0,0,0,0.354,5.9,0,22.18,0.0,0,0,0,0.394,6.0,0,56.62,0.0,0,0,0,0.359,6.0,0,18.62,0.0,0,0,0,0.432,6.1,0,57.61,0.54,0,0,0,0.32,6.0,0,53.27,0.0,0,0,0,0.323,5.8,0.0,0,64.4
1774903031.341,registration,0.0,0,315.5,0,55.28,0.0,0,0,0,0.354,5.9,26,57.88,1.07,0,46,46,0.379,6.0,0,56.62,0.0,0,0,0,0.359,6.0,55,50.63,2.68,0,90,90,0.38,6.1,18,56.24,0.0,0,31,31,0.327,6.0,0,53.27,0.0,0,0,0,0.323,5.8,0.0,0,64.4
1774903033.188,registration,0.0,0,315.5,0,54.81,0.0,0,0,0,0.354,5.9,0,20.73,0.0,0,0,0,0.399,6.0,0,52.48,0.0,0,0,0,0.357,6.0,0,24.54,0.54,0,0,0,0.533,6.1,0,56.24,0.0,0,0,0,0.327,6.0,0,51.33,0.0,0,0,0,0.345,5.8,0.0,0,64.4
1774903035.021,registration,0.0,0,315.5,0,54.81,0.0,0,0,0,0.354,5.9,0,20.73,0.0,0,0,0,0.399,6.0,0,52.48,0.0,0,0,0,0.357,6.0,0,24.54,0.0,0,0,0,0.533,6.1,0,56.24,0.0,0,0,0,0.327,6.0,0,51.33,0.0,0,0,0,0.345,5.8,0.0,0,64.4
1774903036.867,registration,0.0,0,315.5,0,54.81,0.0,0,0,0,0.354,5.9,0,20.73,0.0,0,0,0,0.399,6.0,0,52.48,0.0,0,0,0,0.357,6.0,0,24.54,0.0,0,0,0,0.533,6.1,0,56.24,0.0,0,0,0,0.327,6.0,0,51.33,0.0,0,0,0,0.345,5.8,0.0,0,64.4
1774903038.703,registration,0.0,0,315.5,0,54.81,0.0,0,0,0,0.354,5.9,0,20.73,0.0,0,0,0,0.399,6.0,0,52.48,0.0,0,0,0,0.357,6.0,0,24.54,0.0,0,0,0,0.533,6.1,0,56.24,0.0,0,0,0,0.327,6.0,0,51.33,0.0,0,0,0,0.345,5.8,0.0,0,64.4
1774903040.536,registration,0.0,0,315.5,0,54.81,0.0,0,0,0,0.354,5.9,29,56.79,0.55,0,46,46,0.372,6.0,0,52.48,0.0,0,0,0,0.357,6.0,53,48.53,0.0,0,90,90,0.382,6.1,26,53.66,0.0,0,46,46,0.353,6.0,0,51.33,0.0,0,0,0,0.345,5.8,0.54,0,64.4
1774903042.382,registration,1.63,0,315.5,514,27.07,4.88,0,877,877,0.424,5.9,0,27.58,0.54,0,0,0,0.388,6.0,797,19.62,10.3,0,1370,1370,0.401,6.0,6770,8.94,28.18,0,11743,11743,0.418,6.1,1260,12.17,13.0,0,2127,2127,0.423,6.0,1674,15.52,15.17,0,2784,2784,0.418,5.8,0.0,0,64.5
1774903044.23,registration,2.16,0,315.5,923,4.3,6.49,0,1604,1604,0.505,5.9,17,27.58,0.0,0,29,29,0.388,6.0,1537,6.54,2.7,0,2620,2620,0.557,6.0,11630,4.35,18.39,0,20289,20289,0.458,6.1,3256,8.66,7.03,0,5676,5676,0.447,6.0,3117,4.07,7.03,0,5198,5198,0.549,5.8,0.0,0,64.5
1774903046.073,registration,1.08,0,315.5,0,7.8,0.54,0,0,0,0.486,5.9,0,48.87,0.0,0,0,0,0.723,6.0,0,9.2,10.86,0,0,0,0.523,6.0,0,5.12,17.91,0,0,0,0.434,6.1,0,8.06,10.86,0,0,0,0.352,6.0,0,5.94,11.94,0,0,0,0.525,5.8,0.54,0,64.6
1774903047.918,registration,0.0,0,315.5,0,7.8,0.0,0,0,0,0.486,5.9,0,48.87,0.0,0,0,0,0.723,6.0,0,9.2,0.0,0,0,0,0.523,6.0,0,5.12,0.0,0,0,0,0.434,6.1,0,8.06,0.0,0,0,0,0.352,6.0,0,5.94,0.0,0,0,0,0.525,5.8,0.0,0,64.6
1774903049.763,registration,0.0,0,315.5,0,7.8,0.0,0,0,0,0.486,5.9,28,48.87,0.0,0,46,46,0.723,6.0,0,9.2,0.0,0,0,0,0.523,6.0,53,5.12,0.0,0,90,90,0.434,6.1,18,8.06,0.0,0,31,31,0.352,6.0,0,5.94,0.0,0,0,0,0.525,5.8,0.0,0,64.6
1774903051.597,registration,0.0,0,315.5,0,55.17,0.0,0,0,0,0.35,5.9,28,22.85,1.64,0,46,46,0.398,6.0,0,55.27,0.0,0,0,0,0.349,6.0,53,20.58,1.64,0,90,90,0.42,6.1,18,45.79,0.0,0,31,31,0.341,6.0,0,55.46,0.0,0,0,0,0.335,5.8,0.54,0,64.6
1774903053.445,registration,0.0,0,315.5,0,55.17,0.0,0,0,0,0.35,5.9,0,22.85,0.0,0,0,0,0.398,6.0,0,55.27,0.0,0,0,0,0.349,6.0,0,20.58,0.0,0,0,0,0.42,6.1,0,45.79,0.0,0,0,0,0.341,6.0,0,55.46,0.0,0,0,0,0.335,5.8,0.0,0,64.6
1774903055.314,registration,0.0,0,315.5,0,55.17,0.0,0,0,0,0.35,5.9,0,22.85,0.0,0,0,0,0.398,6.0,0,55.27,0.0,0,0,0,0.349,6.0,0,40.07,0.54,0,0,0,0.987,6.1,0,45.79,0.0,0,0,0,0.341,6.0,0,55.46,0.0,0,0,0,0.335,5.8,0.0,0,64.6
1774903057.151,registration,0.0,0,315.5,0,55.17,0.0,0,0,0,0.35,5.9,0,22.85,0.0,0,0,0,0.398,6.0,0,55.27,0.0,0,0,0,0.349,6.0,0,40.07,0.0,0,0,0,0.987,6.1,0,45.79,0.0,0,0,0,0.341,6.0,0,55.46,0.0,0,0,0,0.335,5.8,0.0,0,64.6
1774903059.004,registration,0.0,0,315.5,0,55.17,0.0,0,0,0,0.35,5.9,0,22.85,0.0,0,0,0,0.398,6.0,0,55.27,0.0,0,0,0,0.349,6.0,0,40.07,0.0,0,0,0,0.987,6.1,0,45.79,0.0,0,0,0,0.341,6.0,0,55.46,0.0,0,0,0,0.335,5.8,0.0,0,64.6
1774903060.859,registration,0.0,0,315.5,0,55.17,0.0,0,0,0,0.35,5.9,29,44.54,0.54,0,46,46,0.381,6.0,0,55.27,0.0,0,0,0,0.349,6.0,54,47.59,0.54,0,90,90,0.388,6.1,19,64.1,0.0,0,31,31,0.339,6.0,0,55.46,0.0,0,0,0,0.335,5.8,0.0,0,64.6
1774903062.681,registration,0.0,0,315.5,0,52.57,0.55,0,0,0,0.247,5.9,0,31.56,0.55,0,0,0,0.375,6.0,0,55.4,0.0,0,0,0,0.354,6.0,0,21.27,1.1,0,0,0,0.393,6.1,7,49.47,0.0,0,15,15,0.344,6.0,0,60.15,0.0,0,0,0,0.258,5.8,0.0,0,64.6
1774903064.529,registration,0.0,0,315.5,0,52.57,0.0,0,0,0,0.247,5.9,0,31.56,0.0,0,0,0,0.375,6.0,0,55.4,0.0,0,0,0,0.354,6.0,32,42.36,0.0,0,61,61,0.929,6.1,0,49.47,0.0,0,0,0,0.344,6.0,0,60.15,0.0,0,0,0,0.258,5.8,0.0,0,64.6
1774903066.391,registration,0.0,0,315.5,0,52.57,0.0,0,0,0,0.247,5.9,0,31.56,0.0,0,0,0,0.375,6.0,0,55.4,0.0,0,0,0,0.354,6.0,0,42.36,0.0,0,0,0,0.929,6.1,0,49.47,0.0,0,0,0,0.344,6.0,0,60.15,0.0,0,0,0,0.258,5.8,0.0,0,64.6
1774903068.261,registration,0.0,0,315.5,0,52.57,0.0,0,0,0,0.247,5.9,0,31.56,0.0,0,0,0,0.375,6.0,0,55.4,0.0,0,0,0,0.354,6.0,0,42.36,0.0,0,0,0,0.929,6.1,0,49.47,0.0,0,0,0,0.344,6.0,0,60.15,0.0,0,0,0,0.258,5.8,0.0,0,64.6
1774903070.122,registration,0.0,0,315.5,0,52.57,0.0,0,0,0,0.247,5.9,27,31.56,0.0,0,46,46,0.375,6.0,0,55.4,0.0,0,0,0,0.354,6.0,54,42.36,0.54,0,90,90,0.929,6.1,19,49.47,0.54,0,31,31,0.344,6.0,0,60.15,0.0,0,0,0,0.258,5.8,0.0,0,64.6
1774903072.415,registration,1.93,0,315.6,926,45.36,3.05,0,1627,1627,0.349,5.9,0,27.2,0.44,0,0,0,0.393,6.0,1287,54.79,8.29,0,2196,2196,0.372,6.0,9496,14.76,26.17,0,16505,16505,0.429,6.1,2361,33.75,11.78,0,4034,4034,0.4,6.0,2586,39.66,13.52,0,4297,4297,0.421,5.8,0.48,0,64.7
1774903074.274,registration,1.62,0,315.6,937,5.33,2.15,0,1652,1652,0.314,5.9,17,27.2,0.0,0,29,29,0.393,6.0,1237,8.76,2.15,0,2111,2111,0.472,6.0,9669,4.67,14.53,0,16794,16794,0.44,6.1,2224,30.32,5.92,0,3786,3786,0.362,6.0,2530,5.1,5.38,0,4186,4186,0.534,5.8,0.0,0,64.7
1774903076.102,registration,0.54,0,315.6,0,9.45,1.09,0,0,0,0.313,5.9,0,49.99,0.0,0,0,0,0.588,6.0,0,7.79,7.66,0,0,0,0.526,6.0,24,20.73,15.32,0,46,46,0.6,6.1,0,21.98,9.3,0,0,0,0.394,6.0,0,17.01,12.03,0,0,0,0.482,5.8,0.0,0,64.8
1774903077.946,registration,0.0,0,315.6,0,9.45,0.0,0,0,0,0.313,5.9,0,49.99,0.0,0,0,0,0.588,6.0,0,7.79,0.0,0,0,0,0.526,6.0,0,20.73,0.0,0,0,0,0.6,6.1,0,21.98,0.0,0,0,0,0.394,6.0,0,17.01,0.0,0,0,0,0.482,5.8,0.0,0,64.8
1774903079.815,registration,0.0,0,315.6,0,9.45,0.0,0,0,0,0.313,5.9,26,49.99,0.0,0,46,46,0.588,6.0,0,7.79,0.0,0,0,0,0.526,6.0,52,20.73,0.0,0,90,90,0.6,6.1,18,21.98,0.0,0,31,31,0.394,6.0,0,17.01,0.0,0,0,0,0.482,5.8,0.54,0,64.8
1774903081.673,registration,0.54,0,315.6,0,58.72,0.0,0,0,0,0.315,5.9,0,27.92,1.08,0,0,0,0.392,6.0,0,63.43,0.0,0,0,0,0.354,6.0,0,17.69,2.69,0,0,0,0.43,6.1,0,62.62,0.0,0,0,0,0.357,6.0,0,54.08,0.0,0,0,0,0.345,5.8,0.0,0,64.8
1774903083.531,registration,0.0,0,315.6,0,58.72,0.0,0,0,0,0.315,5.9,0,27.92,0.0,0,0,0,0.392,6.0,0,63.43,0.0,0,0,0,0.354,6.0,0,17.69,0.0,0,0,0,0.43,6.1,0,62.62,0.0,0,0,0,0.357,6.0,0,54.08,0.0,0,0,0,0.345,5.8,0.0,0,64.8
1774903085.38,registration,0.0,0,315.6,0,58.72,0.0,0,0,0,0.315,5.9,0,27.92,0.0,0,0,0,0.392,6.0,0,63.43,0.0,0,0,0,0.354,6.0,0,17.69,0.0,0,0,0,0.43,6.1,6,47.73,0.0,0,13,13,0.333,6.0,0,54.08,0.0,0,0,0,0.345,5.8,0.0,0,64.8
1774903087.216,registration,0.0,0,315.6,0,58.72,0.0,0,0,0,0.315,5.9,0,27.92,0.0,0,0,0,0.392,6.0,0,63.43,0.0,0,0,0,0.354,6.0,6,41.81,0.54,0,10,10,1.022,6.1,0,47.73,0.0,0,0,0,0.333,6.0,0,54.08,0.0,0,0,0,0.345,5.8,0.0,0,64.8
1774903089.059,registration,0.0,0,315.6,0,58.72,0.0,0,0,0,0.315,5.9,0,27.92,0.0,0,0,0,0.392,6.0,0,63.43,0.0,0,0,0,0.354,6.0,0,41.81,0.0,0,0,0,1.022,6.1,0,47.73,0.0,0,0,0,0.333,6.0,0,54.08,0.0,0,0,0,0.345,5.8,0.0,0,64.8
