ts,phase,amf_cpu_pct,amf_ctx_sw,amf_rss_mb,ausf_aex_rate,ausf_cache_miss_pct,ausf_cpu_pct,ausf_ctx_sw,ausf_eenter_rate,ausf_eexit_rate,ausf_ipc,ausf_rss_mb,nrf_aex_rate,nrf_cache_miss_pct,nrf_cpu_pct,nrf_ctx_sw,nrf_eenter_rate,nrf_eexit_rate,nrf_ipc,nrf_rss_mb,pcf_aex_rate,pcf_cache_miss_pct,pcf_cpu_pct,pcf_ctx_sw,pcf_eenter_rate,pcf_eexit_rate,pcf_ipc,pcf_rss_mb,scp_aex_rate,scp_cache_miss_pct,scp_cpu_pct,scp_ctx_sw,scp_eenter_rate,scp_eexit_rate,scp_ipc,scp_rss_mb,smf_aex_rate,smf_cache_miss_pct,smf_cpu_pct,smf_ctx_sw,smf_eenter_rate,smf_eexit_rate,smf_ipc,smf_rss_mb,udm_aex_rate,udm_cache_miss_pct,udm_cpu_pct,udm_ctx_sw,udm_eenter_rate,udm_eexit_rate,udm_ipc,udm_rss_mb,upf_aex_rate,upf_cache_miss_pct,upf_cpu_pct,upf_ctx_sw,upf_eenter_rate,upf_eexit_rate,upf_ipc,upf_rss_mb
1774919148.86,,0.0,0,137.1,,,0.0,0,,,,6.1,,45.21,0.0,0,,,0.331,6.1,,,0.0,0,,,,5.9,,51.14,0.38,0,,,0.322,6.1,,,0.0,0,,,,5.9,,,0.0,0,,,,5.9,,,0.38,0,,,,28.8
1774919150.44,registration,0.63,0,149.1,19,62.59,0.0,0,31,31,0.364,6.1,66,44.35,0.63,0,114,114,0.38,6.1,19,,0.0,0,31,31,,5.9,169,43.42,1.9,0,290,290,0.294,6.1,0,57.41,0.0,0,0,0,0.292,5.9,0,,0.0,0,0,0,,5.9,0,,0.0,0,0,0,,28.8
1774919152.036,registration,4.41,0,149.6,0,7.53,11.28,0,0,0,0.511,6.1,0,34.88,0.0,0,0,0,0.344,6.1,1590,10.35,20.68,0,2735,2735,0.543,5.9,7665,5.6,74.56,0,12916,12916,0.546,6.1,3694,11.7,23.81,0,6529,6529,0.394,6.0,1319,5.6,34.46,0,2163,2163,0.536,5.9,315,19.11,5.01,0,481,481,0.436,28.8
1774919153.632,registration,1.88,0,149.7,0,7.53,2.51,0,0,0,0.511,6.1,0,34.88,0.0,0,0,0,0.344,6.1,0,10.35,4.39,0,0,0,0.543,5.9,0,5.6,12.53,0,0,0,0.546,6.1,0,11.7,3.76,0,0,0,0.394,6.0,0,5.6,6.89,0,0,0,0.536,5.9,0,19.11,0.63,0,0,0,0.436,28.8
1774919155.217,registration,0.0,0,149.7,0,22.62,0.0,0,0,0,0.478,6.1,0,34.88,0.0,0,0,0,0.344,6.1,0,25.8,0.0,0,0,0,0.496,5.9,0,7.91,0.0,0,0,0,0.446,6.1,0,19.47,0.0,0,0,0,0.391,6.0,0,15.22,0.0,0,0,0,0.514,5.9,0,24.15,0.0,0,0,0,0.434,28.8
1774919156.794,registration,0.0,0,149.7,0,22.62,0.0,0,0,0,0.478,6.1,0,34.88,0.0,0,0,0,0.344,6.1,0,25.8,0.0,0,0,0,0.496,5.9,0,7.91,0.0,0,0,0,0.446,6.1,0,19.47,0.0,0,0,0,0.391,6.0,0,15.22,0.0,0,0,0,0.514,5.9,0,24.15,0.0,0,0,0,0.434,28.8
1774919158.388,registration,0.0,0,149.7,0,22.62,0.0,0,0,0,0.478,6.1,0,34.88,0.0,0,0,0,0.344,6.1,0,25.8,0.0,0,0,0,0.496,5.9,33,39.44,0.0,0,61,61,0.947,6.1,7,19.47,0.0,0,15,15,0.391,6.0,0,15.22,0.0,0,0,0,0.514,5.9,31,24.15,0.0,0,56,56,0.434,28.8
1774919159.984,registration,0.0,0,149.7,18,67.22,0.0,0,31,31,0.267,6.1,69,32.21,1.25,0,114,114,0.397,6.1,18,25.8,0.63,0,31,31,0.496,5.9,174,31.57,2.51,0,288,288,0.42,6.1,0,57.41,0.0,0,0,0,0.338,6.0,0,15.22,0.0,0,0,0,0.514,5.9,0,41.79,0.63,0,0,0,0.44,28.8
1774919161.576,registration,0.0,0,149.7,0,67.22,0.0,0,0,0,0.267,6.1,0,21.36,0.63,0,0,0,0.395,6.1,0,53.06,0.0,0,0,0,0.348,5.9,0,26.79,1.26,0,0,0,0.408,6.1,0,57.41,0.0,0,0,0,0.338,6.0,0,67.84,0.63,0,0,0,0.362,5.9,0,73.24,0.63,0,0,0,0.413,28.8
1774919163.152,registration,0.0,0,149.7,0,67.22,0.0,0,0,0,0.267,6.1,0,21.36,0.0,0,0,0,0.395,6.1,0,53.06,0.0,0,0,0,0.348,5.9,0,26.79,0.0,0,0,0,0.408,6.1,0,57.41,0.0,0,0,0,0.338,6.0,0,67.84,0.0,0,0,0,0.362,5.9,0,73.24,0.0,0,0,0,0.413,28.8
1774919164.734,registration,0.0,0,149.7,0,67.22,0.0,0,0,0,0.267,6.1,0,21.36,0.0,0,0,0,0.395,6.1,0,53.06,0.0,0,0,0,0.348,5.9,0,26.79,0.0,0,0,0,0.408,6.1,0,57.41,0.0,0,0,0,0.338,6.0,0,67.84,0.0,0,0,0,0.362,5.9,0,73.24,0.0,0,0,0,0.413,28.8
1774919166.337,registration,0.0,0,149.7,0,67.22,0.0,0,0,0,0.267,6.1,0,21.36,0.0,0,0,0,0.395,6.1,0,53.06,0.0,0,0,0,0.348,5.9,0,26.79,0.0,0,0,0,0.408,6.1,0,57.41,0.0,0,0,0,0.338,6.0,0,67.84,0.0,0,0,0,0.362,5.9,0,73.24,0.0,0,0,0,0.413,28.8
1774919167.915,registration,0.0,0,149.7,0,67.22,0.0,0,0,0,0.267,6.1,0,21.36,0.0,0,0,0,0.395,6.1,0,53.06,0.0,0,0,0,0.348,5.9,0,26.79,0.0,0,0,0,0.408,6.1,0,57.41,0.0,0,0,0,0.338,6.0,0,67.84,0.0,0,0,0,0.362,5.9,0,73.24,0.0,0,0,0,0.413,28.8
1774919169.483,registration,0.0,0,149.7,19,67.22,0.64,0,31,31,0.267,6.1,67,46.65,0.64,0,114,114,0.384,6.1,18,53.06,0.0,0,31,31,0.348,5.9,170,48.0,1.28,0,290,290,0.549,6.1,0,57.41,0.0,0,0,0,0.338,6.0,0,67.84,0.0,0,0,0,0.362,5.9,0,73.24,0.0,0,0,0,0.413,28.8
1774919171.069,registration,0.0,0,149.7,19,71.42,0.0,0,31,31,0.358,6.1,67,19.25,0.63,0,114,114,0.401,6.1,18,53.9,0.63,0,31,31,0.347,5.9,170,26.27,0.63,0,290,290,0.364,6.1,0,45.15,0.0,0,0,0,0.251,6.0,0,70.62,0.0,0,0,0,0.29,5.9,0,45.85,0.0,0,0,0,0.393,28.8
1774919172.647,registration,0.0,0,149.7,0,71.42,0.0,0,0,0,0.358,6.1,0,19.25,0.0,0,0,0,0.401,6.1,0,53.9,0.0,0,0,0,0.347,5.9,0,26.27,0.0,0,0,0,0.364,6.1,0,45.15,0.0,0,0,0,0.251,6.0,0,70.62,0.0,0,0,0,0.29,5.9,0,45.85,0.0,0,0,0,0.393,28.8
1774919174.217,registration,0.0,0,149.7,0,71.42,0.0,0,0,0,0.358,6.1,0,19.25,0.0,0,0,0,0.401,6.1,0,53.9,0.0,0,0,0,0.347,5.9,0,26.27,0.0,0,0,0,0.364,6.1,0,45.15,0.0,0,0,0,0.251,6.0,0,70.62,0.0,0,0,0,0.29,5.9,0,45.85,0.0,0,0,0,0.393,28.8
1774919175.806,registration,0.0,0,149.7,0,71.42,0.0,0,0,0,0.358,6.1,0,19.25,0.0,0,0,0,0.401,6.1,0,53.9,0.0,0,0,0,0.347,5.9,0,26.27,0.0,0,0,0,0.364,6.1,0,45.15,0.0,0,0,0,0.251,6.0,0,70.62,0.0,0,0,0,0.29,5.9,0,45.85,0.0,0,0,0,0.393,28.8
1774919177.384,registration,0.0,0,149.7,0,71.42,0.0,0,0,0,0.358,6.1,0,19.25,0.0,0,0,0,0.401,6.1,0,53.9,0.0,0,0,0,0.347,5.9,0,26.27,0.0,0,0,0,0.364,6.1,0,45.15,0.0,0,0,0,0.251,6.0,0,70.62,0.0,0,0,0,0.29,5.9,0,45.85,0.0,0,0,0,0.393,28.8
1774919178.969,registration,0.0,0,149.7,0,71.42,0.0,0,0,0,0.358,6.1,0,46.79,0.0,0,0,0,0.376,6.1,0,53.9,0.0,0,0,0,0.347,5.9,0,54.53,0.0,0,0,0,0.298,6.1,0,45.15,0.0,0,0,0,0.251,6.0,0,70.62,0.0,0,0,0,0.29,5.9,0,45.85,0.0,0,0,0,0.393,28.8
1774919180.561,registration,0.63,0,149.7,19,64.18,0.0,0,31,31,0.367,6.1,69,28.03,1.26,0,115,115,0.402,6.1,18,53.9,0.0,0,31,31,0.347,5.9,205,34.92,3.14,0,351,351,0.662,6.1,7,61.72,0.0,0,15,15,0.249,6.0,0,70.62,0.0,0,0,0,0.29,5.9,14,45.85,0.0,0,21,21,0.393,28.8
1774919182.14,registration,1.26,0,149.8,0,9.26,5.7,0,0,0,0.504,6.1,0,26.07,0.0,0,0,0,0.384,6.1,0,9.76,10.13,0,0,0,0.495,5.9,0,5.63,24.68,0,0,0,0.386,6.1,0,9.68,13.29,0,0,0,0.396,6.0,0,13.46,15.19,0,0,0,0.541,5.9,0,12.64,2.53,0,0,0,0.455,28.8
1774919183.712,registration,3.18,0,150.0,387,9.26,8.27,0,697,697,0.504,6.1,0,26.07,0.0,0,0,0,0.384,6.1,1250,9.76,10.81,0,2145,2145,0.495,5.9,7831,5.63,37.53,0,13784,13784,0.386,6.1,2291,9.68,16.54,0,3989,3989,0.396,6.0,2072,13.46,22.9,0,3407,3407,0.541,5.9,224,12.64,3.18,0,339,339,0.455,28.8
1774919185.287,registration,0.0,0,150.0,387,13.02,0.0,0,697,697,0.494,6.1,0,26.07,0.0,0,0,0,0.384,6.1,1250,7.05,0.0,0,2145,2145,0.487,5.9,7831,4.92,0.64,0,13784,13784,0.458,6.1,2291,8.14,1.27,0,3989,3989,0.393,6.0,2072,6.14,0.0,0,3407,3407,0.526,5.9,224,11.44,0.64,0,339,339,0.446,28.8
1774919186.871,registration,0.0,0,150.0,0,13.02,0.0,0,0,0,0.494,6.1,0,26.07,0.0,0,0,0,0.384,6.1,0,7.05,0.0,0,0,0,0.487,5.9,0,4.92,0.0,0,0,0,0.458,6.1,0,8.14,0.0,0,0,0,0.393,6.0,0,6.14,0.0,0,0,0,0.526,5.9,0,11.44,0.0,0,0,0,0.446,28.8
1774919188.465,registration,0.0,0,150.0,0,13.02,0.0,0,0,0,0.494,6.1,0,26.07,0.63,0,0,0,0.384,6.1,0,7.05,0.0,0,0,0,0.487,5.9,0,4.92,0.0,0,0,0,0.458,6.1,0,8.14,0.0,0,0,0,0.393,6.0,0,6.14,0.0,0,0,0,0.526,5.9,8,11.44,0.0,0,17,17,0.446,28.8
1774919190.05,registration,0.0,0,150.0,19,59.23,0.0,0,31,31,0.361,6.1,69,40.99,0.63,0,114,114,0.376,6.1,19,7.05,0.0,0,31,31,0.487,5.9,172,38.18,1.89,0,286,286,0.415,6.1,0,65.13,0.63,0,0,0,0.28,6.0,0,6.14,0.0,0,0,0,0.526,5.9,0,67.72,0.0,0,0,0,0.431,28.8
1774919191.622,registration,0.0,0,150.0,0,59.23,0.0,0,0,0,0.361,6.1,0,38.61,0.64,0,0,0,0.384,6.1,0,54.2,0.0,0,0,0,0.333,5.9,0,33.13,1.27,0,0,0,0.535,6.1,0,65.13,0.0,0,0,0,0.28,6.0,0,68.02,0.0,0,0,0,0.268,5.9,1,70.16,0.64,0,3,3,0.421,28.8
1774919193.194,registration,0.0,0,150.0,0,59.23,0.0,0,0,0,0.361,6.1,0,38.61,0.0,0,0,0,0.384,6.1,0,54.2,0.0,0,0,0,0.333,5.9,0,33.13,0.0,0,0,0,0.535,6.1,0,39.67,0.0,0,0,0,0.347,6.0,0,68.02,0.0,0,0,0,0.268,5.9,1,46.1,0.0,0,3,3,0.421,28.8
1774919194.794,registration,0.0,0,150.0,0,59.23,0.0,0,0,0,0.361,6.1,0,38.61,0.0,0,0,0,0.384,6.1,0,54.2,0.0,0,0,0,0.333,5.9,0,33.13,0.0,0,0,0,0.535,6.1,0,39.67,0.0,0,0,0,0.347,6.0,0,68.02,0.0,0,0,0,0.268,5.9,0,46.1,0.0,0,0,0,0.421,28.8
1774919196.395,registration,0.0,0,150.0,0,59.23,0.0,0,0,0,0.361,6.1,0,38.61,0.0,0,0,0,0.384,6.1,0,54.2,0.0,0,0,0,0.333,5.9,0,33.13,0.0,0,0,0,0.535,6.1,0,39.67,0.0,0,0,0,0.347,6.0,0,68.02,0.0,0,0,0,0.268,5.9,0,46.1,0.0,0,0,0,0.421,28.8
1774919197.996,registration,0.0,0,150.0,0,59.23,0.0,0,0,0,0.361,6.1,0,38.61,0.0,0,0,0,0.384,6.1,0,54.2,0.0,0,0,0,0.333,5.9,0,33.13,0.0,0,0,0,0.535,6.1,0,39.67,0.0,0,0,0,0.347,6.0,0,68.02,0.0,0,0,0,0.268,5.9,0,46.1,0.0,0,0,0,0.421,28.8
1774919199.601,registration,0.0,0,150.0,18,59.23,0.0,0,31,31,0.361,6.1,70,44.5,0.62,0,114,114,0.383,6.1,22,54.2,0.0,0,31,31,0.333,5.9,172,49.33,1.87,0,288,288,0.381,6.1,0,39.67,0.0,0,0,0,0.347,6.0,0,68.02,0.0,0,0,0,0.268,5.9,0,46.1,0.0,0,0,0,0.421,28.8
1774919201.188,registration,0.0,0,150.0,18,61.47,0.0,0,31,31,0.375,6.1,70,36.98,0.63,0,114,114,0.382,6.1,22,48.5,0.63,0,31,31,0.337,5.9,172,33.61,1.89,0,288,288,0.417,6.1,0,60.89,0.0,0,0,0,0.217,6.0,0,73.75,0.0,0,0,0,0.261,5.9,0,46.1,0.0,0,0,0,0.421,28.8
1774919202.777,registration,0.0,0,150.0,0,61.47,0.0,0,0,0,0.375,6.1,0,36.98,0.0,0,0,0,0.382,6.1,0,48.5,0.0,0,0,0,0.337,5.9,34,42.48,0.0,0,61,61,0.911,6.1,7,55.71,0.0,0,15,15,0.346,6.0,0,73.75,0.0,0,0,0,0.261,5.9,14,40.67,0.63,0,21,21,0.387,28.8
1774919204.382,registration,0.0,0,150.0,0,61.47,0.0,0,0,0,0.375,6.1,0,36.98,0.0,0,0,0,0.382,6.1,0,48.5,0.0,0,0,0,0.337,5.9,0,42.48,0.0,0,0,0,0.911,6.1,0,55.71,0.0,0,0,0,0.346,6.0,0,73.75,0.0,0,0,0,0.261,5.9,0,40.67,0.0,0,0,0,0.387,28.8
1774919205.976,registration,0.0,0,150.0,0,61.47,0.0,0,0,0,0.375,6.1,0,36.98,0.0,0,0,0,0.382,6.1,0,48.5,0.0,0,0,0,0.337,5.9,0,42.48,0.0,0,0,0,0.911,6.1,0,55.71,0.0,0,0,0,0.346,6.0,0,73.75,0.0,0,0,0,0.261,5.9,0,40.67,0.0,0,0,0,0.387,28.8
1774919207.565,registration,0.0,0,150.0,0,61.47,0.0,0,0,0,0.375,6.1,0,36.98,0.0,0,0,0,0.382,6.1,0,48.5,0.0,0,0,0,0.337,5.9,0,42.48,0.0,0,0,0,0.911,6.1,0,55.71,0.0,0,0,0,0.346,6.0,0,73.75,0.0,0,0,0,0.261,5.9,0,40.67,0.0,0,0,0,0.387,28.8
1774919209.6,registration,0.0,0,150.0,19,61.47,0.49,0,31,31,0.375,6.1,73,49.8,0.0,0,114,114,0.359,6.1,20,48.5,0.0,0,31,31,0.337,5.9,173,51.1,1.47,0,286,286,0.381,6.1,0,55.71,0.49,0,0,0,0.346,6.0,0,73.75,0.0,0,0,0,0.261,5.9,0,40.67,0.0,0,0,0,0.387,28.8
1774919211.198,registration,1.88,0,150.2,19,10.9,6.26,0,31,31,0.502,6.1,73,42.28,1.25,0,114,114,0.342,6.1,20,20.77,7.51,0,31,31,0.412,5.9,173,6.76,31.3,0,286,286,0.441,6.1,0,13.5,10.64,0,0,0,0.407,6.0,0,7.72,13.77,0,0,0,0.415,5.9,0,21.85,0.63,0,0,0,0.366,28.8
1774919212.791,registration,0.0,0,150.2,0,10.9,0.0,0,0,0,0.502,6.1,0,42.28,0.0,0,0,0,0.342,6.1,0,11.69,0.0,0,0,0,0.511,5.9,0,40.27,0.63,0,0,0,1.156,6.1,0,13.61,4.39,0,0,0,0.438,6.0,0,8.03,0.63,0,0,0,0.501,5.9,0,12.59,0.63,0,0,0,0.279,28.8
1774919214.375,registration,3.14,0,150.4,921,9.89,7.58,0,1605,1605,0.474,6.1,0,42.28,0.0,0,0,0,0.342,6.1,1232,7.97,15.79,0,2110,2110,0.498,5.9,10571,5.59,39.78,0,18514,18513,0.455,6.1,2750,9.97,19.57,0,4747,4747,0.396,6.0,2993,6.95,23.36,0,4899,4899,0.513,5.9,224,12.12,3.16,0,339,339,0.405,28.8
1774919215.957,registration,0.0,0,150.4,0,9.89,0.0,0,0,0,0.474,6.1,0,42.28,0.0,0,0,0,0.342,6.1,0,7.97,0.0,0,0,0,0.498,5.9,0,5.59,0.0,0,0,0,0.455,6.1,0,9.97,0.0,0,0,0,0.396,6.0,0,6.95,0.0,0,0,0,0.513,5.9,0,12.12,0.0,0,0,0,0.405,28.8
1774919217.572,registration,0.0,0,150.4,0,9.89,0.0,0,0,0,0.474,6.1,0,42.28,0.0,0,0,0,0.342,6.1,0,7.97,0.0,0,0,0,0.498,5.9,0,5.59,0.0,0,0,0,0.455,6.1,0,9.97,0.0,0,0,0,0.396,6.0,0,6.95,0.0,0,0,0,0.513,5.9,8,12.12,0.0,0,18,18,0.405,28.8
1774919219.166,registration,0.0,0,150.4,0,9.89,0.0,0,0,0,0.474,6.1,0,56.06,0.63,0,0,0,0.366,6.1,0,7.97,0.0,0,0,0,0.498,5.9,0,45.52,0.63,0,0,0,0.363,6.1,0,9.97,0.0,0,0,0,0.396,6.0,0,6.95,0.0,0,0,0,0.513,5.9,8,56.23,0.0,0,18,18,0.375,28.8
1774919220.751,registration,0.0,0,150.4,19,69.46,0.0,0,31,31,0.261,6.1,67,42.79,0.63,0,114,114,0.381,6.1,19,7.97,0.0,0,31,31,0.498,5.9,174,36.83,1.89,0,287,287,0.403,6.1,0,72.9,0.63,0,0,0,0.296,6.0,0,6.95,0.0,0,0,0,0.513,5.9,0,56.23,0.0,0,0,0,0.375,28.8
1774919222.345,registration,0.0,0,150.4,0,69.46,0.0,0,0,0,0.261,6.1,0,42.74,0.0,0,0,0,0.384,6.1,0,55.58,0.0,0,0,0,0.321,5.9,0,35.17,0.63,0,0,0,0.419,6.1,0,72.9,0.0,0,0,0,0.296,6.0,0,63.78,0.0,0,0,0,0.347,5.9,0,54.03,0.63,0,0,0,0.436,28.8
1774919223.926,registration,0.0,0,150.4,0,69.46,0.0,0,0,0,0.261,6.1,0,42.74,0.0,0,0,0,0.384,6.1,0,55.58,0.0,0,0,0,0.321,5.9,33,47.54,0.63,0,61,61,1.003,6.1,6,72.9,0.0,0,13,13,0.296,6.0,0,63.78,0.0,0,0,0,0.347,5.9,15,54.03,0.0,0,23,23,0.436,28.8
1774919225.505,registration,0.0,0,150.4,0,69.46,0.0,0,0,0,0.261,6.1,0,42.74,0.0,0,0,0,0.384,6.1,0,55.58,0.0,0,0,0,0.321,5.9,0,47.54,0.0,0,0,0,1.003,6.1,0,42.04,0.0,0,0,0,0.328,6.0,0,63.78,0.0,0,0,0,0.347,5.9,0,49.14,0.0,0,0,0,0.304,28.8
1774919227.073,registration,0.0,0,150.4,0,69.46,0.0,0,0,0,0.261,6.1,0,42.74,0.0,0,0,0,0.384,6.1,0,55.58,0.0,0,0,0,0.321,5.9,0,47.54,0.0,0,0,0,1.003,6.1,0,42.04,0.0,0,0,0,0.328,6.0,0,63.78,0.0,0,0,0,0.347,5.9,0,49.14,0.0,0,0,0,0.304,28.8
1774919228.664,registration,0.0,0,150.4,0,69.46,0.0,0,0,0,0.261,6.1,0,42.74,0.0,0,0,0,0.384,6.1,0,55.58,0.0,0,0,0,0.321,5.9,0,47.54,0.0,0,0,0,1.003,6.1,0,42.04,0.0,0,0,0,0.328,6.0,0,63.78,0.0,0,0,0,0.347,5.9,0,49.14,0.0,0,0,0,0.304,28.8
1774919230.252,registration,0.0,0,150.4,18,72.95,0.0,0,31,31,0.27,6.1,68,39.43,0.63,0,114,114,0.378,6.1,20,55.58,0.0,0,31,31,0.321,5.9,174,39.7,3.15,0,286,286,0.407,6.1,0,65.31,0.0,0,0,0,0.338,6.0,0,63.78,0.0,0,0,0,0.347,5.9,0,49.14,0.0,0,0,0,0.304,28.8
1774919231.841,registration,0.0,0,150.4,0,72.95,0.0,0,0,0,0.27,6.1,0,39.18,0.63,0,0,0,0.377,6.1,0,53.25,0.0,0,0,0,0.351,5.9,0,31.4,0.0,0,0,0,0.426,6.1,0,65.31,0.0,0,0,0,0.338,6.0,0,71.65,0.0,0,0,0,0.362,5.9,0,49.14,0.0,0,0,0,0.304,28.8
1774919233.416,registration,0.0,0,150.4,0,72.95,0.0,0,0,0,0.27,6.1,0,39.18,0.0,0,0,0,0.377,6.1,0,53.25,0.0,0,0,0,0.351,5.9,0,31.4,0.0,0,0,0,0.426,6.1,0,65.31,0.0,0,0,0,0.338,6.0,0,71.65,0.0,0,0,0,0.362,5.9,0,49.14,0.0,0,0,0,0.304,28.8
1774919234.994,registration,0.0,0,150.4,0,72.95,0.0,0,0,0,0.27,6.1,0,39.18,0.0,0,0,0,0.377,6.1,0,53.25,0.0,0,0,0,0.351,5.9,0,39.47,1.27,0,0,0,1.018,6.1,0,65.31,0.0,0,0,0,0.338,6.0,0,71.65,0.0,0,0,0,0.362,5.9,0,49.14,0.0,0,0,0,0.304,28.8
1774919236.592,registration,0.0,0,150.4,0,72.95,0.0,0,0,0,0.27,6.1,0,39.18,0.0,0,0,0,0.377,6.1,0,53.25,0.0,0,0,0,0.351,5.9,0,39.47,0.0,0,0,0,1.018,6.1,0,54.2,0.0,0,0,0,0.345,6.0,0,71.65,0.0,0,0,0,0.362,5.9,0,39.36,0.0,0,0,0,0.388,28.8
1774919238.173,registration,0.0,0,150.4,0,72.95,0.0,0,0,0,0.27,6.1,0,39.18,0.0,0,0,0,0.377,6.1,0,53.25,0.0,0,0,0,0.351,5.9,0,39.47,0.0,0,0,0,1.018,6.1,0,54.2,0.0,0,0,0,0.345,6.0,0,71.65,0.0,0,0,0,0.362,5.9,0,39.36,0.0,0,0,0,0.388,28.8
1774919239.76,registration,0.0,0,150.4,18,72.95,0.0,0,31,31,0.27,6.1,69,48.48,0.63,0,114,114,0.355,6.1,19,53.25,0.0,0,31,31,0.351,5.9,169,50.89,0.63,0,286,286,0.351,6.1,0,54.2,0.0,0,0,0,0.345,6.0,0,71.65,0.0,0,0,0,0.362,5.9,0,39.36,0.0,0,0,0,0.388,28.8
1774919241.323,registration,3.17,0,150.6,0,34.37,8.31,0,0,0,0.443,6.1,0,29.94,0.64,0,0,0,0.362,6.1,339,18.22,12.15,0,582,582,0.335,5.9,1809,8.44,37.09,0,3153,3153,0.426,6.1,1069,12.81,10.87,0,1864,1864,0.383,6.0,364,15.01,12.15,0,590,590,0.387,5.9,162,16.69,1.28,0,245,245,0.422,28.8
1774919242.91,registration,0.0,0,150.6,0,7.12,0.0,0,0,0,0.489,6.1,0,29.94,0.0,0,0,0,0.362,6.1,339,6.74,2.52,0,582,582,0.548,5.9,1809,4.26,3.78,0,3153,3153,0.464,6.1,1069,9.23,8.82,0,1864,1864,0.402,6.0,364,4.5,4.41,0,590,590,0.519,5.9,162,10.29,2.52,0,245,245,0.436,28.8
1774919244.503,registration,2.53,0,150.7,616,10.85,6.91,0,1051,1051,0.49,6.1,0,29.94,0.0,0,0,0,0.362,6.1,1171,11.25,10.05,0,1993,1993,0.441,5.9,8622,6.12,30.14,0,14990,14989,0.45,6.1,2079,15.04,13.81,0,3532,3532,0.407,6.0,2240,8.38,17.58,0,3648,3648,0.517,5.9,245,21.06,2.51,0,367,367,0.383,28.8
1774919246.07,registration,0.0,0,150.7,0,10.85,0.0,0,0,0,0.49,6.1,0,29.94,0.0,0,0,0,0.362,6.1,0,11.25,0.0,0,0,0,0.441,5.9,32,40.58,0.0,0,61,61,0.843,6.1,8,15.04,0.0,0,15,15,0.407,6.0,0,8.38,0.0,0,0,0,0.517,5.9,14,21.06,0.0,0,21,21,0.383,28.8
1774919247.661,registration,0.0,0,150.7,0,10.85,0.0,0,0,0,0.49,6.1,0,29.94,0.0,0,0,0,0.362,6.1,0,11.25,0.0,0,0,0,0.441,5.9,0,40.58,0.0,0,0,0,0.843,6.1,0,50.83,0.0,0,0,0,0.341,6.0,0,8.38,0.0,0,0,0,0.517,5.9,1,40.91,0.0,0,3,3,0.39,28.8
1774919249.252,registration,0.0,0,150.7,0,10.85,0.0,0,0,0,0.49,6.1,0,55.3,0.63,0,0,0,0.363,6.1,0,11.25,0.0,0,0,0,0.441,5.9,0,51.3,1.26,0,0,0,0.361,6.1,0,50.83,0.63,0,0,0,0.341,6.0,0,8.38,0.0,0,0,0,0.517,5.9,1,72.57,0.63,0,3,3,0.432,28.8
1774919250.836,registration,0.0,0,150.7,18,74.07,0.0,0,31,31,0.291,6.1,66,20.78,0.63,0,114,114,0.405,6.1,18,56.17,0.0,0,31,31,0.314,5.9,175,25.35,2.53,0,286,286,0.427,6.1,0,56.45,0.0,0,0,0,0.35,6.0,0,64.01,0.0,0,0,0,0.351,5.9,0,79.29,0.0,0,0,0,0.41,28.8
1774919252.424,registration,0.0,0,150.7,0,74.07,0.0,0,0,0,0.291,6.1,0,20.78,0.63,0,0,0,0.405,6.1,0,56.17,0.0,0,0,0,0.314,5.9,0,25.35,0.0,0,0,0,0.427,6.1,0,56.45,0.0,0,0,0,0.35,6.0,0,64.01,0.0,0,0,0,0.351,5.9,0,77.66,0.63,0,0,0,0.431,28.8
1774919254.016,registration,0.0,0,150.7,0,74.07,0.0,0,0,0,0.291,6.1,0,20.78,0.0,0,0,0,0.405,6.1,0,56.17,0.0,0,0,0,0.314,5.9,0,25.35,0.0,0,0,0,0.427,6.1,0,56.45,0.0,0,0,0,0.35,6.0,0,64.01,0.0,0,0,0,0.351,5.9,0,77.66,0.0,0,0,0,0.431,28.8
1774919255.596,registration,0.0,0,150.7,0,74.07,0.0,0,0,0,0.291,6.1,0,20.78,0.0,0,0,0,0.405,6.1,0,56.17,0.0,0,0,0,0.314,5.9,0,25.35,0.0,0,0,0,0.427,6.1,0,56.45,0.0,0,0,0,0.35,6.0,0,64.01,0.0,0,0,0,0.351,5.9,0,77.66,0.0,0,0,0,0.431,28.8
1774919257.193,registration,0.0,0,150.7,0,74.07,0.0,0,0,0,0.291,6.1,0,20.78,0.0,0,0,0,0.405,6.1,0,56.17,0.0,0,0,0,0.314,5.9,0,41.08,0.63,0,0,0,1.027,6.1,0,56.45,0.0,0,0,0,0.35,6.0,0,64.01,0.0,0,0,0,0.351,5.9,0,77.66,0.0,0,0,0,0.431,28.8
1774919258.778,registration,0.0,0,150.7,0,74.07,0.0,0,0,0,0.291,6.1,0,20.78,0.63,0,0,0,0.405,6.1,0,56.17,0.0,0,0,0,0.314,5.9,0,41.08,0.0,0,0,0,1.027,6.1,0,36.64,0.0,0,0,0,0.365,6.0,0,64.01,0.0,0,0,0,0.351,5.9,0,48.77,0.0,0,0,0,0.389,28.8
1774919260.358,registration,0.0,0,150.7,18,71.13,0.0,0,31,31,0.363,6.1,67,42.91,0.63,0,114,114,0.391,6.1,20,56.17,0.0,0,31,31,0.314,5.9,171,33.08,3.16,0,286,286,0.414,6.1,0,55.37,0.0,0,0,0,0.367,6.0,0,64.01,0.0,0,0,0,0.351,5.9,0,48.77,0.0,0,0,0,0.389,28.8
